Unnamed: 0,bs,time_hour,users
312,1,1345737600,2
313,1,1345741200,2
314,1,1345744800,2
315,1,1345748400,0
316,1,1345752000,0
317,1,1345755600,2
318,1,1345759200,2
319,1,1345762800,4
320,1,1345766400,4
321,1,1345770000,4
322,1,1345773600,2
323,1,1345777200,2
324,1,1345780800,2
325,1,1345784400,2
326,1,1345788000,4
327,1,1345791600,6
328,1,1345795200,2
329,1,1345798800,2
330,1,1345802400,2
331,1,1345806000,2
332,1,1345809600,2
333,1,1345813200,4
334,1,1345816800,2
335,1,1345820400,0
336,1,1345824000,0
337,1,1345827600,0
338,1,1345831200,0
339,1,1345834800,2
340,1,1345838400,0
341,1,1345842000,4
342,1,1345845600,4
343,1,1345849200,6
344,1,1345852800,4
345,1,1345856400,0
346,1,1345860000,2
347,1,1345863600,0
348,1,1345867200,2
349,1,1345870800,4
350,1,1345874400,2
351,1,1345878000,6
352,1,1345881600,2
353,1,1345885200,2
354,1,1345888800,2
355,1,1345892400,2
356,1,1345896000,2
357,1,1345899600,2
358,1,1345903200,2
359,1,1345906800,2
360,1,1345910400,0
361,1,1345914000,0
362,1,1345917600,2
363,1,1345921200,2
364,1,1345924800,0
365,1,1345928400,4
366,1,1345932000,2
367,1,1345935600,4
368,1,1345939200,4
369,1,1345942800,4
370,1,1345946400,4
371,1,1345950000,2
372,1,1345953600,2
373,1,1345957200,4
374,1,1345960800,2
375,1,1345964400,6
376,1,1345968000,2
377,1,1345971600,2
378,1,1345975200,2
379,1,1345978800,2
380,1,1345982400,2
381,1,1345986000,2
382,1,1345989600,2
383,1,1345993200,2
384,2,1345305600,0
385,2,1345309200,0
386,2,1345312800,0
387,2,1345316400,0
388,2,1345320000,2
389,2,1345323600,4
390,2,1345327200,4
391,2,1345330800,8
392,2,1345334400,6
393,2,1345338000,4
394,2,1345341600,4
395,2,1345345200,4
396,2,1345348800,4
397,2,1345352400,6
398,2,1345356000,4
399,2,1345359600,10
400,2,1345363200,4
401,2,1345366800,4
402,2,1345370400,2
403,2,1345374000,2
404,2,1345377600,2
405,2,1345381200,4
406,2,1345384800,0
407,2,1345388400,0
408,2,1345392000,0
409,2,1345395600,0
410,2,1345399200,0
411,2,1345402800,0
412,2,1345406400,0
413,2,1345410000,0
414,2,1345413600,0
415,2,1345417200,2
416,2,1345420800,6
417,2,1345424400,2
418,2,1345428000,6
419,2,1345431600,4
420,2,1345435200,6
421,2,1345438800,4
422,2,1345442400,6
423,2,1345446000,6
424,2,1345449600,4
425,2,1345453200,4
426,2,1345456800,10
427,2,1345460400,8
428,2,1345464000,4
429,2,1345467600,6
430,2,1345471200,4
431,2,1345474800,2
432,2,1345478400,0
433,2,1345482000,0
434,2,1345485600,2
435,2,1345489200,0
436,2,1345492800,0
437,2,1345496400,0
438,2,1345500000,2
439,2,1345503600,6
440,2,1345507200,8
441,2,1345510800,6
442,2,1345514400,6
443,2,1345518000,6
444,2,1345521600,4
445,2,1345525200,6
446,2,1345528800,4
447,2,1345532400,6
448,2,1345536000,4
449,2,1345539600,4
450,2,1345543200,10
451,2,1345546800,8
452,2,1345550400,6
453,2,1345554000,4
454,2,1345557600,2
455,2,1345561200,0
456,2,1345564800,0
457,2,1345568400,2
458,2,1345572000,0
459,2,1345575600,0
460,2,1345579200,0
461,2,1345582800,0
462,2,1345586400,0
463,2,1345590000,6
464,2,1345593600,6
465,2,1345597200,2
466,2,1345600800,6
467,2,1345604400,2
468,2,1345608000,4
469,2,1345611600,4
470,2,1345615200,4
471,2,1345618800,2
472,2,1345622400,6
473,2,1345626000,6
474,2,1345629600,8
475,2,1345633200,6
476,2,1345636800,6
477,2,1345640400,4
478,2,1345644000,2
479,2,1345647600,0
480,2,1345651200,0
481,2,1345654800,0
482,2,1345658400,2
483,2,1345662000,0
484,2,1345665600,0
485,2,1345669200,0
486,2,1345672800,0
487,2,1345676400,2
488,2,1345680000,4
489,2,1345683600,4
490,2,1345687200,6
491,2,1345690800,6
492,2,1345694400,4
493,2,1345698000,6
494,2,1345701600,4
495,2,1345705200,6
496,2,1345708800,6
497,2,1345712400,6
498,2,1345716000,10
499,2,1345719600,8
500,2,1345723200,4
501,2,1345726800,6
502,2,1345730400,4
503,2,1345734000,0
504,2,1345737600,0
505,2,1345741200,2
506,2,1345744800,0
507,2,1345748400,0
508,2,1345752000,0
509,2,1345755600,0
510,2,1345759200,0
511,2,1345762800,6
512,2,1345766400,8
513,2,1345770000,6
514,2,1345773600,6
515,2,1345777200,2
516,2,1345780800,4
517,2,1345784400,2
518,2,1345788000,4
519,2,1345791600,4
520,2,1345795200,6
521,2,1345798800,4
522,2,1345802400,6
523,2,1345806000,4
524,2,1345809600,8
525,2,1345813200,6
526,2,1345816800,4
527,2,1345820400,0
528,2,1345824000,0
529,2,1345827600,0
530,2,1345831200,0
531,2,1345834800,0
532,2,1345838400,0
533,2,1345842000,4
534,2,1345845600,4
535,2,1345849200,8
536,2,1345852800,6
537,2,1345856400,4
538,2,1345860000,6
539,2,1345863600,4
540,2,1345867200,4
541,2,1345870800,6
542,2,1345874400,4
543,2,1345878000,6
544,2,1345881600,4
545,2,1345885200,2
546,2,1345888800,4
547,2,1345892400,4
548,2,1345896000,0
549,2,1345899600,0
550,2,1345903200,0
551,2,1345906800,0
552,2,1345910400,0
553,2,1345914000,0
554,2,1345917600,0
555,2,1345921200,0
556,2,1345924800,2
557,2,1345928400,4
558,2,1345932000,4
559,2,1345935600,6
560,2,1345939200,2
561,2,1345942800,4
562,2,1345946400,4
563,2,1345950000,4
564,2,1345953600,4
565,2,1345957200,6
566,2,1345960800,4
567,2,1345964400,6
568,2,1345968000,4
569,2,1345971600,2
570,2,1345975200,4
571,2,1345978800,4
572,2,1345982400,0
573,2,1345986000,0
574,2,1345989600,0
575,2,1345993200,0
576,3,1345305600,2
577,3,1345309200,2
578,3,1345312800,0
579,3,1345316400,2
580,3,1345320000,8
581,3,1345323600,18
582,3,1345327200,24
583,3,1345330800,32
584,3,1345334400,24
585,3,1345338000,18
586,3,1345341600,24
587,3,1345345200,22
588,3,1345348800,26
589,3,1345352400,18
590,3,1345356000,18
591,3,1345359600,12
592,3,1345363200,10
593,3,1345366800,14
594,3,1345370400,10
595,3,1345374000,10
596,3,1345377600,6
597,3,1345381200,4
598,3,1345384800,0
599,3,1345388400,0
600,3,1345392000,2
601,3,1345395600,4
602,3,1345399200,2
603,3,1345402800,0
604,3,1345406400,4
605,3,1345410000,2
606,3,1345413600,6
607,3,1345417200,28
608,3,1345420800,44
609,3,1345424400,54
610,3,1345428000,52
611,3,1345431600,48
612,3,1345435200,36
613,3,1345438800,42
614,3,1345442400,36
615,3,1345446000,38
616,3,1345449600,32
617,3,1345453200,16
618,3,1345456800,12
619,3,1345460400,10
620,3,1345464000,10
621,3,1345467600,6
622,3,1345471200,6
623,3,1345474800,2
624,3,1345478400,2
625,3,1345482000,4
626,3,1345485600,2
627,3,1345489200,0
628,3,1345492800,0
629,3,1345496400,0
630,3,1345500000,4
631,3,1345503600,20
632,3,1345507200,42
633,3,1345510800,60
634,3,1345514400,54
635,3,1345518000,44
636,3,1345521600,38
637,3,1345525200,34
638,3,1345528800,32
639,3,1345532400,32
640,3,1345536000,32
641,3,1345539600,20
642,3,1345543200,18
643,3,1345546800,16
644,3,1345550400,10
645,3,1345554000,6
646,3,1345557600,6
647,3,1345561200,4
648,3,1345564800,2
649,3,1345568400,4
650,3,1345572000,2
651,3,1345575600,2
652,3,1345579200,2
653,3,1345582800,0
654,3,1345586400,4
655,3,1345590000,20
656,3,1345593600,42
657,3,1345597200,60
658,3,1345600800,54
659,3,1345604400,44
660,3,1345608000,38
661,3,1345611600,34
662,3,1345615200,32
663,3,1345618800,32
664,3,1345622400,32
665,3,1345626000,16
666,3,1345629600,12
667,3,1345633200,12
668,3,1345636800,8
669,3,1345640400,8
670,3,1345644000,6
671,3,1345647600,2
672,3,1345651200,2
673,3,1345654800,0
674,3,1345658400,0
675,3,1345662000,0
676,3,1345665600,4
677,3,1345669200,2
678,3,1345672800,4
679,3,1345676400,14
680,3,1345680000,20
681,3,1345683600,30
682,3,1345687200,34
683,3,1345690800,28
684,3,1345694400,24
685,3,1345698000,22
686,3,1345701600,22
687,3,1345705200,26
688,3,1345708800,18
689,3,1345712400,10
690,3,1345716000,14
691,3,1345719600,6
692,3,1345723200,6
693,3,1345726800,6
694,3,1345730400,4
695,3,1345734000,4
696,3,1345737600,2
697,3,1345741200,0
698,3,1345744800,0
699,3,1345748400,2
700,3,1345752000,2
701,3,1345755600,2
702,3,1345759200,6
703,3,1345762800,28
704,3,1345766400,44
705,3,1345770000,50
706,3,1345773600,48
707,3,1345777200,46
708,3,1345780800,42
709,3,1345784400,40
710,3,1345788000,42
711,3,1345791600,40
712,3,1345795200,32
713,3,1345798800,20
714,3,1345802400,12
715,3,1345806000,10
716,3,1345809600,14
717,3,1345813200,10
718,3,1345816800,4
719,3,1345820400,4
720,3,1345824000,2
721,3,1345827600,2
722,3,1345831200,0
723,3,1345834800,2
724,3,1345838400,8
725,3,1345842000,18
726,3,1345845600,24
727,3,1345849200,32
728,3,1345852800,24
729,3,1345856400,18
730,3,1345860000,24
731,3,1345863600,22
732,3,1345867200,26
733,3,1345870800,18
734,3,1345874400,18
735,3,1345878000,12
736,3,1345881600,10
737,3,1345885200,14
738,3,1345888800,10
739,3,1345892400,10
740,3,1345896000,6
741,3,1345899600,4
742,3,1345903200,0
743,3,1345906800,0
744,3,1345910400,2
745,3,1345914000,2
746,3,1345917600,0
747,3,1345921200,2
748,3,1345924800,8
749,3,1345928400,18
750,3,1345932000,24
751,3,1345935600,32
752,3,1345939200,24
753,3,1345942800,18
754,3,1345946400,24
755,3,1345950000,22
756,3,1345953600,20
757,3,1345957200,16
758,3,1345960800,10
759,3,1345964400,14
760,3,1345968000,6
761,3,1345971600,6
762,3,1345975200,6
763,3,1345978800,4
764,3,1345982400,4
765,3,1345986000,8
766,3,1345989600,2
767,3,1345993200,2
768,4,1345305600,0
769,4,1345309200,0
770,4,1345312800,2
771,4,1345316400,2
772,4,1345320000,12
773,4,1345323600,10
774,4,1345327200,6
775,4,1345330800,10
776,4,1345334400,8
777,4,1345338000,8
778,4,1345341600,12
779,4,1345345200,14
780,4,1345348800,14
781,4,1345352400,16
782,4,1345356000,12
783,4,1345359600,18
784,4,1345363200,12
785,4,1345366800,16
786,4,1345370400,14
787,4,1345374000,14
788,4,1345377600,10
789,4,1345381200,6
790,4,1345384800,6
791,4,1345388400,2
792,4,1345392000,4
793,4,1345395600,2
794,4,1345399200,4
795,4,1345402800,2
796,4,1345406400,2
797,4,1345410000,0
798,4,1345413600,2
799,4,1345417200,18
800,4,1345420800,20
801,4,1345424400,14
802,4,1345428000,18
803,4,1345431600,22
804,4,1345435200,16
805,4,1345438800,18
806,4,1345442400,32
807,4,1345446000,36
808,4,1345449600,30
809,4,1345453200,38
810,4,1345456800,38
811,4,1345460400,16
812,4,1345464000,18
813,4,1345467600,20
814,4,1345471200,14
815,4,1345474800,14
816,4,1345478400,4
817,4,1345482000,2
818,4,1345485600,4
819,4,1345489200,2
820,4,1345492800,2
821,4,1345496400,0
822,4,1345500000,2
823,4,1345503600,18
824,4,1345507200,20
825,4,1345510800,14
826,4,1345514400,18
827,4,1345518000,24
828,4,1345521600,24
829,4,1345525200,16
830,4,1345528800,18
831,4,1345532400,24
832,4,1345536000,28
833,4,1345539600,28
834,4,1345543200,30
835,4,1345546800,20
836,4,1345550400,18
837,4,1345554000,20
838,4,1345557600,14
839,4,1345561200,10
840,4,1345564800,4
841,4,1345568400,2
842,4,1345572000,2
843,4,1345575600,0
844,4,1345579200,0
845,4,1345582800,0
846,4,1345586400,4
847,4,1345590000,28
848,4,1345593600,28
849,4,1345597200,20
850,4,1345600800,18
851,4,1345604400,22
852,4,1345608000,16
853,4,1345611600,18
854,4,1345615200,18
855,4,1345618800,16
856,4,1345622400,18
857,4,1345626000,12
858,4,1345629600,16
859,4,1345633200,8
860,4,1345636800,20
861,4,1345640400,16
862,4,1345644000,16
863,4,1345647600,10
864,4,1345651200,4
865,4,1345654800,2
866,4,1345658400,2
867,4,1345662000,2
868,4,1345665600,2
869,4,1345669200,4
870,4,1345672800,8
871,4,1345676400,32
872,4,1345680000,28
873,4,1345683600,16
874,4,1345687200,16
875,4,1345690800,18
876,4,1345694400,20
877,4,1345698000,24
878,4,1345701600,26
879,4,1345705200,20
880,4,1345708800,22
881,4,1345712400,28
882,4,1345716000,30
883,4,1345719600,20
884,4,1345723200,18
885,4,1345726800,20
886,4,1345730400,14
887,4,1345734000,10
888,4,1345737600,4
889,4,1345741200,2
890,4,1345744800,4
891,4,1345748400,2
892,4,1345752000,2
893,4,1345755600,0
894,4,1345759200,2
895,4,1345762800,12
896,4,1345766400,16
897,4,1345770000,12
898,4,1345773600,14
899,4,1345777200,14
900,4,1345780800,14
901,4,1345784400,12
902,4,1345788000,8
903,4,1345791600,6
904,4,1345795200,16
905,4,1345798800,12
906,4,1345802400,16
907,4,1345806000,8
908,4,1345809600,20
909,4,1345813200,12
910,4,1345816800,12
911,4,1345820400,12
912,4,1345824000,0
913,4,1345827600,0
914,4,1345831200,2
915,4,1345834800,2
916,4,1345838400,12
917,4,1345842000,10
918,4,1345845600,6
919,4,1345849200,10
920,4,1345852800,8
921,4,1345856400,8
922,4,1345860000,12
923,4,1345863600,14
924,4,1345867200,14
925,4,1345870800,16
926,4,1345874400,18
927,4,1345878000,20
928,4,1345881600,12
929,4,1345885200,16
930,4,1345888800,14
931,4,1345892400,14
932,4,1345896000,10
933,4,1345899600,6
934,4,1345903200,6
935,4,1345906800,2
936,4,1345910400,0
937,4,1345914000,0
938,4,1345917600,2
939,4,1345921200,2
940,4,1345924800,12
941,4,1345928400,10
942,4,1345932000,6
943,4,1345935600,10
944,4,1345939200,8
945,4,1345942800,8
946,4,1345946400,12
947,4,1345950000,8
948,4,1345953600,6
949,4,1345957200,16
950,4,1345960800,18
951,4,1345964400,20
952,4,1345968000,12
953,4,1345971600,16
954,4,1345975200,14
955,4,1345978800,14
956,4,1345982400,10
957,4,1345986000,6
958,4,1345989600,6
959,4,1345993200,2
960,5,1345305600,0
961,5,1345309200,0
962,5,1345312800,0
963,5,1345316400,2
964,5,1345320000,4
965,5,1345323600,2
966,5,1345327200,2
967,5,1345330800,4
968,5,1345334400,2
969,5,1345338000,4
970,5,1345341600,2
971,5,1345345200,2
972,5,1345348800,0
973,5,1345352400,2
974,5,1345356000,6
975,5,1345359600,4
976,5,1345363200,4
977,5,1345366800,4
978,5,1345370400,4
979,5,1345374000,2
980,5,1345377600,4
981,5,1345381200,0
982,5,1345384800,0
983,5,1345388400,2
984,5,1345392000,0
985,5,1345395600,0
986,5,1345399200,2
987,5,1345402800,2
988,5,1345406400,2
989,5,1345410000,4
990,5,1345413600,4
991,5,1345417200,4
992,5,1345420800,2
993,5,1345424400,4
994,5,1345428000,4
995,5,1345431600,2
996,5,1345435200,4
997,5,1345438800,2
998,5,1345442400,2
999,5,1345446000,2
1000,5,1345449600,2
1001,5,1345453200,4
1002,5,1345456800,4
1003,5,1345460400,6
1004,5,1345464000,8
1005,5,1345467600,6
1006,5,1345471200,2
1007,5,1345474800,0
1008,5,1345478400,0
1009,5,1345482000,0
1010,5,1345485600,0
1011,5,1345489200,0
1012,5,1345492800,0
1013,5,1345496400,2
1014,5,1345500000,4
1015,5,1345503600,2
1016,5,1345507200,4
1017,5,1345510800,4
1018,5,1345514400,4
1019,5,1345518000,6
1020,5,1345521600,4
1021,5,1345525200,2
1022,5,1345528800,2
1023,5,1345532400,0
1024,5,1345536000,2
1025,5,1345539600,8
1026,5,1345543200,6
1027,5,1345546800,2
1028,5,1345550400,2
1029,5,1345554000,4
1030,5,1345557600,4
1031,5,1345561200,4
1032,5,1345564800,0
1033,5,1345568400,0
1034,5,1345572000,0
1035,5,1345575600,2
1036,5,1345579200,2
1037,5,1345582800,2
1038,5,1345586400,4
1039,5,1345590000,4
1040,5,1345593600,2
1041,5,1345597200,2
1042,5,1345600800,4
1043,5,1345604400,4
1044,5,1345608000,4
1045,5,1345611600,0
1046,5,1345615200,2
1047,5,1345618800,4
1048,5,1345622400,2
1049,5,1345626000,4
1050,5,1345629600,6
1051,5,1345633200,2
1052,5,1345636800,6
1053,5,1345640400,4
1054,5,1345644000,4
1055,5,1345647600,4
1056,5,1345651200,0
1057,5,1345654800,0
1058,5,1345658400,2
1059,5,1345662000,2
1060,5,1345665600,2
1061,5,1345669200,4
1062,5,1345672800,4
1063,5,1345676400,4
1064,5,1345680000,2
1065,5,1345683600,2
1066,5,1345687200,4
1067,5,1345690800,2
1068,5,1345694400,4
1069,5,1345698000,0
1070,5,1345701600,2
1071,5,1345705200,4
1072,5,1345708800,2
1073,5,1345712400,4
1074,5,1345716000,4
1075,5,1345719600,6
1076,5,1345723200,4
1077,5,1345726800,2
1078,5,1345730400,2
1079,5,1345734000,2
1080,5,1345737600,0
1081,5,1345741200,0
1082,5,1345744800,2
1083,5,1345748400,2
1084,5,1345752000,2
1085,5,1345755600,2
1086,5,1345759200,4
1087,5,1345762800,2
1088,5,1345766400,4
1089,5,1345770000,4
1090,5,1345773600,6
1091,5,1345777200,6
1092,5,1345780800,6
1093,5,1345784400,2
1094,5,1345788000,4
1095,5,1345791600,2
1096,5,1345795200,2
1097,5,1345798800,4
1098,5,1345802400,4
1099,5,1345806000,6
1100,5,1345809600,8
1101,5,1345813200,6
1102,5,1345816800,2
1103,5,1345820400,4
1104,5,1345824000,0
1105,5,1345827600,0
1106,5,1345831200,2
1107,5,1345834800,2
1108,5,1345838400,4
1109,5,1345842000,2
1110,5,1345845600,2
1111,5,1345849200,4
1112,5,1345852800,2
1113,5,1345856400,4
1114,5,1345860000,2
1115,5,1345863600,2
1116,5,1345867200,0
1117,5,1345870800,2
1118,5,1345874400,6
1119,5,1345878000,4
1120,5,1345881600,4
1121,5,1345885200,4
1122,5,1345888800,4
1123,5,1345892400,2
1124,5,1345896000,4
1125,5,1345899600,0
1126,5,1345903200,0
1127,5,1345906800,0
1128,5,1345910400,0
1129,5,1345914000,0
1130,5,1345917600,0
1131,5,1345921200,2
1132,5,1345924800,4
1133,5,1345928400,2
1134,5,1345932000,4
1135,5,1345935600,4
1136,5,1345939200,4
1137,5,1345942800,2
1138,5,1345946400,4
1139,5,1345950000,4
1140,5,1345953600,2
1141,5,1345957200,2
1142,5,1345960800,2
1143,5,1345964400,8
1144,5,1345968000,2
1145,5,1345971600,6
1146,5,1345975200,4
1147,5,1345978800,2
1148,5,1345982400,4
1149,5,1345986000,0
1150,5,1345989600,0
1151,5,1345993200,0
1152,6,1345305600,0
1153,6,1345309200,0
1154,6,1345312800,0
1155,6,1345316400,0
1156,6,1345320000,2
1157,6,1345323600,6
1158,6,1345327200,4
1159,6,1345330800,6
1160,6,1345334400,4
1161,6,1345338000,6
1162,6,1345341600,4
1163,6,1345345200,4
1164,6,1345348800,4
1165,6,1345352400,4
1166,6,1345356000,4
1167,6,1345359600,6
1168,6,1345363200,4
1169,6,1345366800,2
1170,6,1345370400,2
1171,6,1345374000,6
1172,6,1345377600,4
1173,6,1345381200,0
1174,6,1345384800,2
1175,6,1345388400,0
1176,6,1345392000,2
1177,6,1345395600,2
1178,6,1345399200,0
1179,6,1345402800,0
1180,6,1345406400,2
1181,6,1345410000,2
1182,6,1345413600,0
1183,6,1345417200,2
1184,6,1345420800,8
1185,6,1345424400,4
1186,6,1345428000,4
1187,6,1345431600,4
1188,6,1345435200,6
1189,6,1345438800,8
1190,6,1345442400,12
1191,6,1345446000,10
1192,6,1345449600,6
1193,6,1345453200,6
1194,6,1345456800,6
1195,6,1345460400,6
1196,6,1345464000,4
1197,6,1345467600,4
1198,6,1345471200,6
1199,6,1345474800,4
1200,6,1345478400,2
1201,6,1345482000,2
1202,6,1345485600,0
1203,6,1345489200,0
1204,6,1345492800,0
1205,6,1345496400,0
1206,6,1345500000,0
1207,6,1345503600,2
1208,6,1345507200,8
1209,6,1345510800,12
1210,6,1345514400,12
1211,6,1345518000,10
1212,6,1345521600,8
1213,6,1345525200,10
1214,6,1345528800,8
1215,6,1345532400,4
1216,6,1345536000,2
1217,6,1345539600,8
1218,6,1345543200,6
1219,6,1345546800,4
1220,6,1345550400,2
1221,6,1345554000,2
1222,6,1345557600,2
1223,6,1345561200,0
1224,6,1345564800,2
1225,6,1345568400,2
1226,6,1345572000,0
1227,6,1345575600,0
1228,6,1345579200,0
1229,6,1345582800,0
1230,6,1345586400,0
1231,6,1345590000,4
1232,6,1345593600,8
1233,6,1345597200,4
1234,6,1345600800,4
1235,6,1345604400,4
1236,6,1345608000,6
1237,6,1345611600,8
1238,6,1345615200,10
1239,6,1345618800,8
1240,6,1345622400,8
1241,6,1345626000,10
1242,6,1345629600,6
1243,6,1345633200,2
1244,6,1345636800,4
1245,6,1345640400,4
