,bs,time_hour,users
210,1,1345370400,5
211,1,1345374000,5
212,1,1345377600,3
213,1,1345381200,2
214,1,1345384800,0
215,1,1345388400,0
216,1,1345392000,1
217,1,1345395600,2
218,1,1345399200,1
219,1,1345402800,0
220,1,1345406400,2
221,1,1345410000,1
222,1,1345413600,3
223,1,1345417200,14
224,1,1345420800,22
225,1,1345424400,27
226,1,1345428000,26
227,1,1345431600,24
228,1,1345435200,18
229,1,1345438800,21
230,1,1345442400,18
231,1,1345446000,19
232,1,1345449600,16
233,1,1345453200,8
234,1,1345456800,6
235,1,1345460400,5
236,1,1345464000,5
237,1,1345467600,3
238,1,1345471200,3
239,1,1345474800,1
240,1,1345478400,1
241,1,1345482000,2
242,1,1345485600,1
243,1,1345489200,0
244,1,1345492800,0
245,1,1345496400,0
246,1,1345500000,2
247,1,1345503600,10
248,1,1345507200,21
249,1,1345510800,30
250,1,1345514400,27
251,1,1345518000,22
252,1,1345521600,19
253,1,1345525200,17
254,1,1345528800,16
255,1,1345532400,16
256,1,1345536000,16
257,1,1345539600,10
258,1,1345543200,9
259,1,1345546800,8
260,1,1345550400,5
261,1,1345554000,3
262,1,1345557600,3
263,1,1345561200,2
264,1,1345564800,1
265,1,1345568400,2
266,1,1345572000,1
267,1,1345575600,1
268,1,1345579200,1
269,1,1345582800,0
270,1,1345586400,2
271,1,1345590000,10
272,1,1345593600,21
273,1,1345597200,30
274,1,1345600800,27
275,1,1345604400,22
276,1,1345608000,19
277,1,1345611600,17
278,1,1345615200,16
279,1,1345618800,16
280,1,1345622400,16
281,1,1345626000,8
282,1,1345629600,6
283,1,1345633200,6
284,1,1345636800,4
285,1,1345640400,4
286,1,1345644000,3
287,1,1345647600,1
288,1,1345651200,1
289,1,1345654800,0
290,1,1345658400,0
291,1,1345662000,0
292,1,1345665600,2
293,1,1345669200,1
294,1,1345672800,2
295,1,1345676400,7
296,1,1345680000,10
297,1,1345683600,15
298,1,1345687200,17
299,1,1345690800,14
300,1,1345694400,12
301,1,1345698000,11
302,1,1345701600,11
303,1,1345705200,13
304,1,1345708800,9
305,1,1345712400,5
306,1,1345716000,7
307,1,1345719600,3
308,1,1345723200,3
309,1,1345726800,3
310,1,1345730400,2
311,1,1345734000,2
312,1,1345737600,1
313,1,1345741200,0
314,1,1345744800,0
315,1,1345748400,1
316,1,1345752000,1
317,1,1345755600,1
318,1,1345759200,3
319,1,1345762800,14
320,1,1345766400,22
321,1,1345770000,25
322,1,1345773600,24
323,1,1345777200,23
324,1,1345780800,21
325,1,1345784400,20
326,1,1345788000,21
327,1,1345791600,20
328,1,1345795200,16
329,1,1345798800,10
330,1,1345802400,6
331,1,1345806000,5
332,1,1345809600,7
333,1,1345813200,5
334,1,1345816800,2
335,1,1345820400,2
336,1,1345824000,1
337,1,1345827600,1
338,1,1345831200,0
339,1,1345834800,1
340,1,1345838400,4
341,1,1345842000,9
342,1,1345845600,12
343,1,1345849200,16
344,1,1345852800,12
345,1,1345856400,9
346,1,1345860000,12
347,1,1345863600,11
348,1,1345867200,13
349,1,1345870800,9
350,1,1345874400,9
351,1,1345878000,6
352,1,1345881600,5
353,1,1345885200,7
354,1,1345888800,5
355,1,1345892400,5
356,1,1345896000,3
357,1,1345899600,2
358,1,1345903200,0
359,1,1345906800,0
360,1,1345910400,1
361,1,1345914000,1
362,1,1345917600,0
363,1,1345921200,1
364,1,1345924800,4
365,1,1345928400,9
366,1,1345932000,12
367,1,1345935600,16
368,1,1345939200,12
369,1,1345942800,9
370,1,1345946400,12
371,1,1345950000,11
372,1,1345953600,10
373,1,1345957200,8
374,1,1345960800,5
375,1,1345964400,7
376,1,1345968000,3
377,1,1345971600,3
378,1,1345975200,3
379,1,1345978800,2
380,1,1345982400,2
381,1,1345986000,4
382,1,1345989600,1
383,1,1345993200,1
384,2,1345305600,0
385,2,1345309200,0
386,2,1345312800,0
387,2,1345316400,1
388,2,1345320000,3
389,2,1345323600,1
390,2,1345327200,3
391,2,1345330800,4
392,2,1345334400,6
393,2,1345338000,4
394,2,1345341600,2
395,2,1345345200,4
396,2,1345348800,3
397,2,1345352400,4
398,2,1345356000,3
399,2,1345359600,3
400,2,1345363200,3
401,2,1345366800,3
402,2,1345370400,4
403,2,1345374000,4
404,2,1345377600,3
405,2,1345381200,3
406,2,1345384800,2
407,2,1345388400,2
408,2,1345392000,1
409,2,1345395600,1
410,2,1345399200,1
411,2,1345402800,1
412,2,1345406400,1
413,2,1345410000,1
414,2,1345413600,1
415,2,1345417200,5
416,2,1345420800,7
417,2,1345424400,5
418,2,1345428000,10
419,2,1345431600,9
420,2,1345435200,8
421,2,1345438800,5
422,2,1345442400,8
423,2,1345446000,8
424,2,1345449600,7
425,2,1345453200,5
426,2,1345456800,3
427,2,1345460400,2
428,2,1345464000,2
429,2,1345467600,3
430,2,1345471200,3
431,2,1345474800,4
432,2,1345478400,1
433,2,1345482000,1
434,2,1345485600,2
435,2,1345489200,1
436,2,1345492800,1
437,2,1345496400,1
438,2,1345500000,2
439,2,1345503600,2
440,2,1345507200,4
441,2,1345510800,4
442,2,1345514400,6
443,2,1345518000,6
444,2,1345521600,4
445,2,1345525200,2
446,2,1345528800,4
447,2,1345532400,3
448,2,1345536000,4
449,2,1345539600,3
450,2,1345543200,3
451,2,1345546800,3
452,2,1345550400,2
453,2,1345554000,3
454,2,1345557600,3
455,2,1345561200,2
456,2,1345564800,1
457,2,1345568400,1
458,2,1345572000,2
459,2,1345575600,1
460,2,1345579200,1
461,2,1345582800,1
462,2,1345586400,1
463,2,1345590000,3
464,2,1345593600,1
465,2,1345597200,3
466,2,1345600800,4
467,2,1345604400,6
468,2,1345608000,4
469,2,1345611600,2
470,2,1345615200,4
471,2,1345618800,3
472,2,1345622400,1
473,2,1345626000,3
474,2,1345629600,3
475,2,1345633200,3
476,2,1345636800,3
477,2,1345640400,4
478,2,1345644000,4
479,2,1345647600,3
480,2,1345651200,1
481,2,1345654800,1
482,2,1345658400,1
483,2,1345662000,0
484,2,1345665600,0
485,2,1345669200,1
486,2,1345672800,2
487,2,1345676400,3
488,2,1345680000,2
489,2,1345683600,2
490,2,1345687200,1
491,2,1345690800,2
492,2,1345694400,5
493,2,1345698000,3
494,2,1345701600,3
495,2,1345705200,6
496,2,1345708800,7
497,2,1345712400,7
498,2,1345716000,5
499,2,1345719600,1
500,2,1345723200,3
501,2,1345726800,4
502,2,1345730400,3
503,2,1345734000,3
504,2,1345737600,1
505,2,1345741200,1
506,2,1345744800,1
507,2,1345748400,1
508,2,1345752000,0
509,2,1345755600,0
510,2,1345759200,0
511,2,1345762800,4
512,2,1345766400,7
513,2,1345770000,9
514,2,1345773600,10
515,2,1345777200,9
516,2,1345780800,10
517,2,1345784400,8
518,2,1345788000,8
519,2,1345791600,7
520,2,1345795200,8
521,2,1345798800,7
522,2,1345802400,3
523,2,1345806000,2
524,2,1345809600,2
525,2,1345813200,3
526,2,1345816800,3
527,2,1345820400,3
528,2,1345824000,0
529,2,1345827600,0
530,2,1345831200,0
531,2,1345834800,1
532,2,1345838400,3
533,2,1345842000,1
534,2,1345845600,3
535,2,1345849200,4
536,2,1345852800,6
537,2,1345856400,5
538,2,1345860000,3
539,2,1345863600,3
540,2,1345867200,3
541,2,1345870800,4
542,2,1345874400,3
543,2,1345878000,3
544,2,1345881600,3
545,2,1345885200,3
546,2,1345888800,4
547,2,1345892400,4
548,2,1345896000,3
549,2,1345899600,3
550,2,1345903200,2
551,2,1345906800,2
552,2,1345910400,0
553,2,1345914000,0
554,2,1345917600,0
555,2,1345921200,1
556,2,1345924800,3
557,2,1345928400,1
558,2,1345932000,3
559,2,1345935600,4
560,2,1345939200,6
561,2,1345942800,5
562,2,1345946400,3
563,2,1345950000,3
564,2,1345953600,3
565,2,1345957200,5
566,2,1345960800,3
567,2,1345964400,3
568,2,1345968000,3
569,2,1345971600,3
570,2,1345975200,4
571,2,1345978800,4
572,2,1345982400,3
573,2,1345986000,3
574,2,1345989600,2
575,2,1345993200,2
576,3,1345305600,0
577,3,1345309200,0
578,3,1345312800,0
579,3,1345316400,1
580,3,1345320000,2
581,3,1345323600,1
582,3,1345327200,1
583,3,1345330800,2
584,3,1345334400,1
585,3,1345338000,2
586,3,1345341600,1
587,3,1345345200,1
588,3,1345348800,0
589,3,1345352400,1
590,3,1345356000,3
591,3,1345359600,2
592,3,1345363200,2
593,3,1345366800,2
594,3,1345370400,2
595,3,1345374000,1
596,3,1345377600,2
597,3,1345381200,0
598,3,1345384800,0
599,3,1345388400,1
600,3,1345392000,0
601,3,1345395600,0
602,3,1345399200,1
603,3,1345402800,1
604,3,1345406400,1
605,3,1345410000,2
606,3,1345413600,2
607,3,1345417200,2
608,3,1345420800,1
609,3,1345424400,2
610,3,1345428000,2
611,3,1345431600,1
612,3,1345435200,2
613,3,1345438800,1
614,3,1345442400,1
615,3,1345446000,1
616,3,1345449600,1
617,3,1345453200,2
618,3,1345456800,2
619,3,1345460400,3
620,3,1345464000,4
621,3,1345467600,3
622,3,1345471200,1
623,3,1345474800,0
624,3,1345478400,0
625,3,1345482000,0
626,3,1345485600,0
627,3,1345489200,0
628,3,1345492800,0
629,3,1345496400,1
630,3,1345500000,2
631,3,1345503600,1
632,3,1345507200,2
633,3,1345510800,2
634,3,1345514400,2
635,3,1345518000,3
636,3,1345521600,2
637,3,1345525200,1
638,3,1345528800,1
639,3,1345532400,0
640,3,1345536000,1
641,3,1345539600,4
642,3,1345543200,3
643,3,1345546800,1
644,3,1345550400,1
645,3,1345554000,2
646,3,1345557600,2
647,3,1345561200,2
648,3,1345564800,0
649,3,1345568400,0
650,3,1345572000,0
651,3,1345575600,1
652,3,1345579200,1
653,3,1345582800,1
654,3,1345586400,2
655,3,1345590000,2
656,3,1345593600,1
657,3,1345597200,1
658,3,1345600800,2
659,3,1345604400,2
660,3,1345608000,2
661,3,1345611600,0
662,3,1345615200,1
663,3,1345618800,2
664,3,1345622400,1
665,3,1345626000,2
666,3,1345629600,3
667,3,1345633200,1
668,3,1345636800,3
669,3,1345640400,2
670,3,1345644000,2
671,3,1345647600,2
672,3,1345651200,0
673,3,1345654800,0
674,3,1345658400,1
675,3,1345662000,1
676,3,1345665600,1
677,3,1345669200,2
678,3,1345672800,2
679,3,1345676400,2
680,3,1345680000,1
681,3,1345683600,1
682,3,1345687200,2
683,3,1345690800,1
684,3,1345694400,2
685,3,1345698000,0
686,3,1345701600,1
687,3,1345705200,2
688,3,1345708800,1
689,3,1345712400,2
690,3,1345716000,2
691,3,1345719600,3
692,3,1345723200,2
693,3,1345726800,1
694,3,1345730400,1
695,3,1345734000,1
696,3,1345737600,0
697,3,1345741200,0
698,3,1345744800,1
699,3,1345748400,1
700,3,1345752000,1
701,3,1345755600,1
702,3,1345759200,2
703,3,1345762800,1
704,3,1345766400,2
705,3,1345770000,2
706,3,1345773600,3
707,3,1345777200,3
708,3,1345780800,3
709,3,1345784400,1
710,3,1345788000,2
711,3,1345791600,1
712,3,1345795200,1
713,3,1345798800,2
714,3,1345802400,2
715,3,1345806000,3
716,3,1345809600,4
717,3,1345813200,3
718,3,1345816800,1
719,3,1345820400,2
720,3,1345824000,0
721,3,1345827600,0
722,3,1345831200,1
723,3,1345834800,1
724,3,1345838400,2
725,3,1345842000,1
726,3,1345845600,1
727,3,1345849200,2
728,3,1345852800,1
729,3,1345856400,2
730,3,1345860000,1
731,3,1345863600,1
732,3,1345867200,0
733,3,1345870800,1
734,3,1345874400,3
735,3,1345878000,2
736,3,1345881600,2
737,3,1345885200,2
738,3,1345888800,2
739,3,1345892400,1
740,3,1345896000,2
741,3,1345899600,0
742,3,1345903200,0
743,3,1345906800,0
744,3,1345910400,0
745,3,1345914000,0
746,3,1345917600,0
747,3,1345921200,1
748,3,1345924800,2
749,3,1345928400,1
750,3,1345932000,2
751,3,1345935600,2
752,3,1345939200,2
753,3,1345942800,1
754,3,1345946400,2
755,3,1345950000,2
756,3,1345953600,1
757,3,1345957200,1
758,3,1345960800,1
759,3,1345964400,4
760,3,1345968000,1
761,3,1345971600,3
762,3,1345975200,2
763,3,1345978800,1
764,3,1345982400,2
765,3,1345986000,0
766,3,1345989600,0
767,3,1345993200,0
768,4,1345305600,1
769,4,1345309200,0
770,4,1345312800,1
771,4,1345316400,1
772,4,1345320000,2
773,4,1345323600,2
774,4,1345327200,2
775,4,1345330800,2
776,4,1345334400,2
777,4,1345338000,2
778,4,1345341600,2
779,4,1345345200,1
780,4,1345348800,2
781,4,1345352400,3
782,4,1345356000,1
783,4,1345359600,2
784,4,1345363200,1
785,4,1345366800,3
786,4,1345370400,4
787,4,1345374000,4
788,4,1345377600,3
789,4,1345381200,2
790,4,1345384800,1
791,4,1345388400,1
792,4,1345392000,1
793,4,1345395600,1
794,4,1345399200,1
795,4,1345402800,1
796,4,1345406400,0
797,4,1345410000,1
798,4,1345413600,1
799,4,1345417200,1
800,4,1345420800,4
801,4,1345424400,4
802,4,1345428000,4
803,4,1345431600,1
804,4,1345435200,3
805,4,1345438800,2
806,4,1345442400,2
807,4,1345446000,2
808,4,1345449600,1
809,4,1345453200,4
810,4,1345456800,3
811,4,1345460400,2
812,4,1345464000,2
813,4,1345467600,3
814,4,1345471200,3
815,4,1345474800,1
816,4,1345478400,1
817,4,1345482000,1
818,4,1345485600,0
819,4,1345489200,0
820,4,1345492800,0
821,4,1345496400,1
822,4,1345500000,0
823,4,1345503600,1
824,4,1345507200,4
825,4,1345510800,2
826,4,1345514400,2
827,4,1345518000,2
828,4,1345521600,1
829,4,1345525200,1
830,4,1345528800,2
831,4,1345532400,2
832,4,1345536000,1
833,4,1345539600,1
834,4,1345543200,2
835,4,1345546800,1
836,4,1345550400,3
837,4,1345554000,4
838,4,1345557600,4
839,4,1345561200,3
840,4,1345564800,1
841,4,1345568400,1
842,4,1345572000,0
843,4,1345575600,1
844,4,1345579200,1
845,4,1345582800,0
846,4,1345586400,2
847,4,1345590000,3
848,4,1345593600,4
849,4,1345597200,2
850,4,1345600800,3
851,4,1345604400,3
852,4,1345608000,3
853,4,1345611600,2
854,4,1345615200,3
855,4,1345618800,1
856,4,1345622400,3
857,4,1345626000,1
858,4,1345629600,2
859,4,1345633200,1
860,4,1345636800,3
861,4,1345640400,2
862,4,1345644000,2
863,4,1345647600,1
864,4,1345651200,1
865,4,1345654800,1
866,4,1345658400,0
867,4,1345662000,0
868,4,1345665600,0
869,4,1345669200,1
870,4,1345672800,1
871,4,1345676400,1
872,4,1345680000,2
873,4,1345683600,2
874,4,1345687200,3
875,4,1345690800,2
876,4,1345694400,1
877,4,1345698000,1
878,4,1345701600,2
879,4,1345705200,2
880,4,1345708800,1
881,4,1345712400,4
882,4,1345716000,3
883,4,1345719600,3
884,4,1345723200,3
885,4,1345726800,2
886,4,1345730400,2
887,4,1345734000,3
888,4,1345737600,1
889,4,1345741200,1
890,4,1345744800,0
891,4,1345748400,1
892,4,1345752000,1
893,4,1345755600,0
894,4,1345759200,0
895,4,1345762800,4
896,4,1345766400,2
897,4,1345770000,2
898,4,1345773600,2
899,4,1345777200,4
900,4,1345780800,2
901,4,1345784400,2
902,4,1345788000,3
903,4,1345791600,1
904,4,1345795200,2
905,4,1345798800,4
906,4,1345802400,3
907,4,1345806000,2
908,4,1345809600,2
909,4,1345813200,3
910,4,1345816800,3
911,4,1345820400,3
912,4,1345824000,1
913,4,1345827600,0
914,4,1345831200,1
915,4,1345834800,1
916,4,1345838400,2
917,4,1345842000,2
918,4,1345845600,2
919,4,1345849200,2
920,4,1345852800,2
921,4,1345856400,2
922,4,1345860000,2
923,4,1345863600,1
924,4,1345867200,2
925,4,1345870800,3
926,4,1345874400,1
927,4,1345878000,2
928,4,1345881600,1
929,4,1345885200,3
930,4,1345888800,3
931,4,1345892400,2
932,4,1345896000,1
933,4,1345899600,1
934,4,1345903200,1
935,4,1345906800,1
936,4,1345910400,1
937,4,1345914000,0
938,4,1345917600,1
939,4,1345921200,1
940,4,1345924800,2
941,4,1345928400,3
942,4,1345932000,3
943,4,1345935600,3
944,4,1345939200,2
945,4,1345942800,1
946,4,1345946400,1
947,4,1345950000,2
948,4,1345953600,2
949,4,1345957200,3
950,4,1345960800,1
951,4,1345964400,2
952,4,1345968000,1
953,4,1345971600,3
954,4,1345975200,3
955,4,1345978800,2
956,4,1345982400,1
957,4,1345986000,1
958,4,1345989600,1
959,4,1345993200,1
960,5,1345305600,1
961,5,1345309200,1
962,5,1345312800,0
963,5,1345316400,0
964,5,1345320000,0
965,5,1345323600,0
966,5,1345327200,1
967,5,1345330800,1
968,5,1345334400,0
969,5,1345338000,2
970,5,1345341600,2
971,5,1345345200,0
972,5,1345348800,1
973,5,1345352400,1
974,5,1345356000,2
975,5,1345359600,2
976,5,1345363200,2
977,5,1345366800,2
978,5,1345370400,1
979,5,1345374000,1
980,5,1345377600,1
981,5,1345381200,1
982,5,1345384800,0
983,5,1345388400,0
984,5,1345392000,1
985,5,1345395600,0
986,5,1345399200,0
987,5,1345402800,1
988,5,1345406400,1
989,5,1345410000,0
990,5,1345413600,0
991,5,1345417200,1
992,5,1345420800,2
993,5,1345424400,1
994,5,1345428000,1
995,5,1345431600,1
996,5,1345435200,1
997,5,1345438800,1
998,5,1345442400,1
999,5,1345446000,1
1000,5,1345449600,1
1001,5,1345453200,2
1002,5,1345456800,1
1003,5,1345460400,0
1004,5,1345464000,1
1005,5,1345467600,1
1006,5,1345471200,1
1007,5,1345474800,0
1008,5,1345478400,1
1009,5,1345482000,0
1010,5,1345485600,0
1011,5,1345489200,1
1012,5,1345492800,0
1013,5,1345496400,0
1014,5,1345500000,0
1015,5,1345503600,1
1016,5,1345507200,2
1017,5,1345510800,2
1018,5,1345514400,1
1019,5,1345518000,2
1020,5,1345521600,1
1021,5,1345525200,1
1022,5,1345528800,3
1023,5,1345532400,1
1024,5,1345536000,2
1025,5,1345539600,1
1026,5,1345543200,1
1027,5,1345546800,1
1028,5,1345550400,1
1029,5,1345554000,1
1030,5,1345557600,1
1031,5,1345561200,2
1032,5,1345564800,1
1033,5,1345568400,0
1034,5,1345572000,0
1035,5,1345575600,1
1036,5,1345579200,1
1037,5,1345582800,0
1038,5,1345586400,0
1039,5,1345590000,1
1040,5,1345593600,2
1041,5,1345597200,1
1042,5,1345600800,1
1043,5,1345604400,2
1044,5,1345608000,1
1045,5,1345611600,1
1046,5,1345615200,3
1047,5,1345618800,1
1048,5,1345622400,2
1049,5,1345626000,2
1050,5,1345629600,2
1051,5,1345633200,2
1052,5,1345636800,2
1053,5,1345640400,1
1054,5,1345644000,0
1055,5,1345647600,1
1056,5,1345651200,1
1057,5,1345654800,1
1058,5,1345658400,0
1059,5,1345662000,0
1060,5,1345665600,1
1061,5,1345669200,0
1062,5,1345672800,0
1063,5,1345676400,0
1064,5,1345680000,1
1065,5,1345683600,2
1066,5,1345687200,1
1067,5,1345690800,0
1068,5,1345694400,2
1069,5,1345698000,2
1070,5,1345701600,0
1071,5,1345705200,1
1072,5,1345708800,2
1073,5,1345712400,2
1074,5,1345716000,1
1075,5,1345719600,1
1076,5,1345723200,2
1077,5,1345726800,1
1078,5,1345730400,1
1079,5,1345734000,1
1080,5,1345737600,1
1081,5,1345741200,0
1082,5,1345744800,0
1083,5,1345748400,1
1084,5,1345752000,1
1085,5,1345755600,0
1086,5,1345759200,0
1087,5,1345762800,0
1088,5,1345766400,1
1089,5,1345770000,2
1090,5,1345773600,3
1091,5,1345777200,2
1092,5,1345780800,1
1093,5,1345784400,1
1094,5,1345788000,3
1095,5,1345791600,2
1096,5,1345795200,1
1097,5,1345798800,2
1098,5,1345802400,2
1099,5,1345806000,1
1100,5,1345809600,0
1101,5,1345813200,1
1102,5,1345816800,1
1103,5,1345820400,1
1104,5,1345824000,1
1105,5,1345827600,1
1106,5,1345831200,0
1107,5,1345834800,0
1108,5,1345838400,0
1109,5,1345842000,0
1110,5,1345845600,1
1111,5,1345849200,1
1112,5,1345852800,0
1113,5,1345856400,2
1114,5,1345860000,2
1115,5,1345863600,0
1116,5,1345867200,1
1117,5,1345870800,1
1118,5,1345874400,2
1119,5,1345878000,1
1120,5,1345881600,1
1121,5,1345885200,0
1122,5,1345888800,1
1123,5,1345892400,1
1124,5,1345896000,1
1125,5,1345899600,0
1126,5,1345903200,1
1127,5,1345906800,0
1128,5,1345910400,1
1129,5,1345914000,1
1130,5,1345917600,0
1131,5,1345921200,0
1132,5,1345924800,0
1133,5,1345928400,0
1134,5,1345932000,1
1135,5,1345935600,1
1136,5,1345939200,0
1137,5,1345942800,2
1138,5,1345946400,2
1139,5,1345950000,0
1140,5,1345953600,1
1141,5,1345957200,1
1142,5,1345960800,2
1143,5,1345964400,1
1144,5,1345968000,1
1145,5,1345971600,0
1146,5,1345975200,1
1147,5,1345978800,1
1148,5,1345982400,1
1149,5,1345986000,1
1150,5,1345989600,0
1151,5,1345993200,0
1152,6,1345305600,0
1153,6,1345309200,0
1154,6,1345312800,0
1155,6,1345316400,2
1156,6,1345320000,7
1157,6,1345323600,7
1158,6,1345327200,9
1159,6,1345330800,5
1160,6,1345334400,7
1161,6,1345338000,5
1162,6,1345341600,6
1163,6,1345345200,8
1164,6,1345348800,7
1165,6,1345352400,10
1166,6,1345356000,10
1167,6,1345359600,8
1168,6,1345363200,6
1169,6,1345366800,7
1170,6,1345370400,8
1171,6,1345374000,7
1172,6,1345377600,5
1173,6,1345381200,2
1174,6,1345384800,1
1175,6,1345388400,1
1176,6,1345392000,2
1177,6,1345395600,1
1178,6,1345399200,1
1179,6,1345402800,1
1180,6,1345406400,1
1181,6,1345410000,1
1182,6,1345413600,3
1183,6,1345417200,13
1184,6,1345420800,15
1185,6,1345424400,9
1186,6,1345428000,12
1187,6,1345431600,6
1188,6,1345435200,6
1189,6,1345438800,7
1190,6,1345442400,8
1191,6,1345446000,6
1192,6,1345449600,7
1193,6,1345453200,10
1194,6,1345456800,7
1195,6,1345460400,10
1196,6,1345464000,6
1197,6,1345467600,7
1198,6,1345471200,5
1199,6,1345474800,3
1200,6,1345478400,2
1201,6,1345482000,1
1202,6,1345485600,1
1203,6,1345489200,1
1204,6,1345492800,0
1205,6,1345496400,1
1206,6,1345500000,1
1207,6,1345503600,6
1208,6,1345507200,7
1209,6,1345510800,9
1210,6,1345514400,8
1211,6,1345518000,8
1212,6,1345521600,7
1213,6,1345525200,5
1214,6,1345528800,7
1215,6,1345532400,7
1216,6,1345536000,11
1217,6,1345539600,26
1218,6,1345543200,19
1219,6,1345546800,10
1220,6,1345550400,9
1221,6,1345554000,8
1222,6,1345557600,7
1223,6,1345561200,5
1224,6,1345564800,2
1225,6,1345568400,1
1226,6,1345572000,1
1227,6,1345575600,1
1228,6,1345579200,1
1229,6,1345582800,1
1230,6,1345586400,3
1231,6,1345590000,6
1232,6,1345593600,7
1233,6,1345597200,9
1234,6,1345600800,12
1235,6,1345604400,6
1236,6,1345608000,5
1237,6,1345611600,7
1238,6,1345615200,8
1239,6,1345618800,7
1240,6,1345622400,9
1241,6,1345626000,8
1242,6,1345629600,10
1243,6,1345633200,7
1244,6,1345636800,7
1245,6,1345640400,6
1246,6,1345644000,5
1247,6,1345647600,3
